clustering_ids,market_ids,car_ids,firm_ids,make,model,shares,quantity,trend,prices,mpg,hp,wt,len,wid,ht,wb,Doors,Seats,hpwt,space,ULSP,ULSD,CPI,mpd,region,Segment,Segment_Desc,low_share,Viz1,Viz2,Viz3,Viz4,Viz5,count,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9
16_5,2008,16_5_2008,GM,Chevrolet,Captiva,0.0001614461586411,1295,0,27.2288750210828,3.54285714285714,146.0,395.414344285714,4635.0,1870.0,1720.0,2705.0,5.0,6.14285714285714,0.369232937828135,1.3434588878493,1.26329579511398,1.38792344019617,0.847,0.58790690776748,United States,7,J-segment (SUV),0,-1.5335435,-0.91475033,0.4920691385,-1.2161327,-0.211379355,7,16.0,6.35053996670073,11.29753532455807,20.704630051486916,216.0,97.38275972233731,142.17197290271122,277.05288647371646,16.0,-14.987526022589117,23.001091504694205,3.9107946216871206,216.0,-182.60960556860957,290.8330087219225,50.19882088248971,0.0,0.58790690776748
16_5,2013,16_5_2013,GM,Chevrolet,Captiva,0.0001386480963713,1146,5,27.6456852791878,4.06,176.8,411.823016,4673.0,2269.0,1727.0,2707.0,5.0,6.6,0.42931063376992,1.64347579690047,1.36365482233503,1.42727645450996,0.985,0.639996288170977,United States,7,J-segment (SUV),0,-1.5335435,-0.91475033,0.4920691385,-1.2161327,-0.211379355,7,14.0,5.407137801680549,11.465489354710412,17.844834901918322,226.0,105.32189388929704,177.80352539127838,296.32879395336465,14.0,-13.38044075764288,22.977984968252493,3.25402636594562,226.0,-184.28662096131714,357.23330152863053,57.84874702584238,70.0,0.639996288170977
16_5,2012,16_5_2012,GM,Chevrolet,Captiva,0.0001491723419209,1231,4,28.2355619146722,4.1375,175.75,409.8939735,4673.0,2269.0,1727.0,2707.0,5.0,6.5,0.42876941687946,1.64347579690047,1.41259105098855,1.47933363438242,0.961,0.629436020730446,United States,7,J-segment (SUV),0,-1.5335435,-0.91475033,0.4920691385,-1.2161327,-0.211379355,7,15.0,5.768164825745105,11.529035421499993,19.409707559347666,228.0,103.20571996910348,167.68265525926134,295.66270536625433,15.0,-14.469195905677651,24.19733507632999,3.7183305090320316,228.0,-191.01013840848253,353.3013858028795,55.833175997283156,60.0,0.629436020730446
16_5,2011,16_5_2011,GM,Chevrolet,Captiva,0.0001724729717019,1412,3,29.8736616702355,3.96,176.8,411.823016,4673.0,2269.0,1727.0,2707.0,5.0,6.6,0.42931063376992,1.64347579690047,1.42840759347719,1.48613902157799,0.934,0.597757101597967,United States,7,J-segment (SUV),0,-1.5335435,-0.91475033,0.4920691385,-1.2161327,-0.211379355,7,15.0,5.925823636626076,10.417974091320607,19.655670955196705,215.0,96.11306900866741,150.73708702646292,278.52541703304144,15.0,-14.097028791979199,22.482214718428818,3.8867605184839684,215.0,-181.57264614155554,324.9708362522106,52.44648287055635,45.0,0.597757101597967
16_5,2009,16_5_2009,GM,Chevrolet,Captiva,0.0001310538063822,1058,1,24.9389273800359,3.53333333333333,144.888888888889,391.442528888889,4635.0,1870.0,1720.0,2705.0,5.0,5.88888888888889,0.370140897311686,1.3434588878493,1.15004441286196,1.20266033043169,0.866,0.660720446746324,United States,7,J-segment (SUV),0,-1.5335435,-0.91475033,0.4920691385,-1.2161327,-0.211379355,7,17.0,6.7737697056485136,13.620717410978283,21.97656064938107,229.0,101.16590383863442,178.4990092447184,292.9914581610817,17.0,-15.843178174770872,24.586801361076677,4.151425923445025,229.0,-197.35569871199218,319.9140952194551,52.5446156565625,17.0,0.660720446746324
16_5,2010,16_5_2010,GM,Chevrolet,Captiva,0.0002713168764752,2207,2,27.2012490678598,3.55833333333333,146.833333333333,397.474614166667,4635.0,1870.0,1720.0,2705.0,5.0,6.33333333333333,0.369415625803373,1.3434588878493,1.30764713474445,1.3337183789365,0.894,0.592677840723355,United States,7,J-segment (SUV),0,-1.5335435,-0.91475033,0.4920691385,-1.2161327,-0.211379355,7,15.0,5.854043446101666,11.264260056435692,18.983142358253595,227.0,101.30517200778374,166.99453795423844,291.8528837668372,15.0,-14.25638433138111,22.428197255593794,3.271670949206343,227.0,-193.2202834669593,330.9385298716906,53.38153371766189,30.0,0.592677840723355
16_5,2014,16_5_2014,GM,Chevrolet,Captiva,2.35292981994657e-05,195,6,27.231,4.06,176.8,411.823016,4673.0,2269.0,1727.0,2707.0,5.0,6.6,0.42931063376992,1.64347579690047,1.27417884615385,1.33474230769231,1.0,0.684645319805017,United States,7,J-segment (SUV),0,-1.5335435,-0.91475033,0.4920691385,-1.2161327,-0.211379355,7,14.0,5.412142194694663,12.423747510870776,17.85727555722275,236.0,114.7832152478032,201.1787601766983,312.92418144493774,14.0,-13.366642136576303,23.155010494674528,3.2631941592434464,236.0,-185.06376132708067,375.74162968824095,63.19320890621052,84.0,0.684645319805017
16_7,2011,16_7_2011,GM,Chevrolet,Cruze,0.0001688085317932,1382,3,18.0551207265746,4.4448275862069,140.724137931034,305.301859310345,4567.41379310345,1791.10344827586,1477.0,2685.0,4.3448275862069,5.0,0.460934428139155,1.26801404763162,1.42840759347719,1.48613902157799,0.934,0.670941226018616,United States,3,C-segment (compact),0,-0.38371524,0.6071974,0.75298744,-0.5028254,0.058892056,7,15.0,5.894199842256841,10.344789966899958,20.031132704465556,215.0,96.11306900866741,150.73708702646294,278.52541703304144,15.0,-14.168103841604639,22.366717663736537,4.146121971411282,215.0,-181.5726461415555,324.9708362522105,52.44648287055635,45.0,0.670941226018616
16_7,2012,16_7_2012,GM,Chevrolet,Cruze,0.0002332711276992,1925,4,18.9726936739747,4.87931034482759,142.103448275862,313.040835724138,4561.68965517241,1795.75862068966,1477.0,2685.0,4.82758620689655,5.0,0.453945402832646,1.26971640681662,1.41259105098855,1.47933363438242,0.961,0.742287296037988,United States,3,C-segment (compact),0,-0.38371524,0.6071974,0.75298744,-0.5028254,0.058892056,7,15.0,5.742988839791918,11.416184146192451,19.783466949431517,228.0,103.20571996910348,167.68265525926134,295.6627053662544,15.0,-14.526253553772413,24.032422929936352,3.9763503226710832,228.0,-191.01013840848253,353.3013858028795,55.833175997283156,60.0,0.742287296037988
16_7,2015,16_7_2015,GM,Chevrolet,Cruze,1.19271110390184e-07,1,7,18.0702,5.348,120.0,306.06298536,4587.92,1797.0,1477.0,2685.0,4.92,5.0,0.392076159940911,1.27790023312884,1.11033846153846,1.14996923076923,1.0,1.04093688991462,United States,3,C-segment (compact),0,-0.38371524,0.6071974,0.75298744,-0.5028254,0.058892056,7,12.0,4.687938729581852,12.56284009082531,15.247806615149312,238.0,117.76003144735765,237.71777294064066,319.7029660033693,12.0,-11.31957605317956,20.111088844681152,2.7226348518494996,238.0,-182.22048992348414,382.5842977380046,66.98243514475783,84.0,1.04093688991462
16_7,2010,16_7_2010,GM,Chevrolet,Cruze,0.0001268686073957,1032,2,17.7673378076063,4.34444444444444,127.888888888889,298.677018444444,4597.0,1788.0,1477.0,2685.0,4.0,5.0,0.428184563897664,1.27401650396697,1.30764713474445,1.3337183789365,0.894,0.723612914044752,United States,3,C-segment (compact),0,-0.38371524,0.6071974,0.75298744,-0.5028254,0.058892056,7,15.0,5.795274508007374,11.133324983114294,19.052584742135927,227.0,101.30517200778374,166.9945379542384,291.8528837668372,15.0,-14.404016290705588,22.22859163638527,3.324743985515242,227.0,-193.2202834669593,330.93852987169055,53.38153371766189,30.0,0.723612914044752
16_7,2009,16_7_2009,GM,Chevrolet,Cruze,5.42547894096633e-05,438,1,17.9865762124711,4.3625,125.5,296.6867365,4597.0,1788.0,1477.0,2685.0,4.0,5.0,0.423005091095469,1.27401650396697,1.15004441286196,1.20266033043169,0.866,0.815771589320048,United States,3,C-segment (compact),0,-0.38371524,0.6071974,0.75298744,-0.5028254,0.058892056,7,17.0,6.72090551186473,13.46566626840456,22.0460030332634,229.0,101.16590383863442,178.4990092447184,292.9914581610817,17.0,-15.97667865273531,24.37599778599804,4.2044989597539235,229.0,-197.35569871199218,319.9140952194551,52.5446156565625,17.0,0.815771589320048
16_7,2014,16_7_2014,GM,Chevrolet,Cruze,6.68473395000205e-05,554,6,18.0702,5.348,120.0,306.06298536,4587.92,1797.0,1477.0,2685.0,4.92,5.0,0.392076159940911,1.27790023312884,1.27417884615385,1.33474230769231,1.0,0.901843145398332,United States,3,C-segment (compact),0,-0.38371524,0.6071974,0.75298744,-0.5028254,0.058892056,7,14.0,5.449376668523673,12.206549685277462,18.22285112099438,236.0,114.7832152478032,201.1787601766983,312.92418144493774,14.0,-13.275917498114797,22.87947080904847,3.514789258634549,236.0,-185.06376132708064,375.7416296882409,63.193208906210515,84.0,0.901843145398332
16_7,2013,16_7_2013,GM,Chevrolet,Cruze,0.0001841382222313,1522,5,18.1143824027073,4.99333333333333,130.333333333333,307.265238133333,4586.73333333333,1797.0,1477.0,2685.0,4.93333333333333,5.0,0.424172074020222,1.27756970391081,1.36365482233503,1.42727645450996,0.985,0.787121871658558,United States,3,C-segment (compact),0,-0.38371524,0.6071974,0.75298744,-0.5028254,0.058892056,7,14.0,5.412276361430247,11.318363771222831,18.210740994907983,226.0,105.32189388929704,177.80352539127836,296.32879395336465,14.0,-13.36839922055494,22.77106425244517,3.5058801490450158,226.0,-184.2866209613171,357.23330152863053,57.848747025842385,70.0,0.787121871658558
16_8,2008,16_8_2008,GM,Chevrolet,Epica,6.6074489636902e-06,53,0,19.5191853600945,4.075,145.25,338.960325,4805.0,1810.0,1450.0,2700.0,4.0,5.0,0.428516228263588,1.34804690198037,1.26329579511398,1.38792344019617,0.847,0.676211473551103,United States,4,D-segment (mid-size),0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,2,16.0,6.291256676265277,11.209230758774446,20.700042037355846,216.0,97.38275972233731,142.17197290271125,277.05288647371646,16.0,-15.136426919468501,22.861154262117,3.9073853638714438,216.0,-182.60960556860957,290.8330087219225,50.198820882489706,0.0,0.676211473551103
16_8,2009,16_8_2009,GM,Chevrolet,Epica,1.56075421589442e-05,126,1,19.090935334873,4.075,145.25,338.960325,4805.0,1810.0,1450.0,2700.0,4.0,5.0,0.428516228263588,1.34804690198037,1.15004441286196,1.20266033043169,0.866,0.762010137874888,United States,4,D-segment (mid-size),0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,2,17.0,6.715394374696611,13.51942771984972,21.971972635249998,229.0,101.16590383863442,178.4990092447184,292.9914581610817,17.0,-15.989623047655886,24.444172326833762,4.148016665629348,229.0,-197.35569871199218,319.914095219455,52.54461565656249,17.0,0.762010137874888
17_1,2009,17_1_2009,AggFirm,Chrysler,300C,7.33306742705951e-05,592,1,40.6543494996151,2.91666666666667,285.0,442.210028333333,5015.0,1880.0,1468.5,3050.0,4.5,5.0,0.644490133057702,1.46137550103211,1.15004441286196,1.20266033043169,0.866,0.545406029153805,United States,5,E-segment (mid-size luxury sedan),1,0.22834224,-0.26710582,1.001179,1.4704518,-0.59860694,7,33.0,14.247544243598526,23.178557010886756,39.59454947152112,213.0,93.4177800649384,169.05648406240243,275.2555527257588,33.0,-29.947574796982472,42.22285169355607,5.029811980615032,213.0,-183.80587786589376,302.4698451877241,51.58209903102105,33.0,0.545406029153805
17_1,2015,17_1_2015,AggFirm,Chrysler,300C,3.57813331170551e-07,3,7,29.535,3.9,236.0,466.718054,5066.0,1902.0,1488.0,3052.0,4.0,5.0,0.505658604755838,1.49351206001261,1.11033846153846,1.14996923076923,1.0,0.75909758239847,United States,5,E-segment (mid-size luxury sedan),1,0.22834224,-0.26710582,1.001179,1.4704518,-0.59860694,7,23.0,11.198588169159688,20.04745216965842,29.774909989277905,227.0,111.13579956296488,230.5150001693237,304.96025080235694,23.0,-19.036765769165992,33.78737322450345,5.340034279072922,227.0,-174.75770584843522,369.2237594642864,64.20912357195662,161.0,0.75909758239847
17_1,2008,17_1_2008,AggFirm,Chrysler,300C,0.0001378837462988,1106,0,41.5663124754034,2.91666666666667,285.0,442.210028333333,5015.0,1880.0,1468.5,3050.0,4.5,5.0,0.644490133057702,1.46137550103211,1.26329579511398,1.38792344019617,0.847,0.483995942214491,United States,5,E-segment (mid-size luxury sedan),1,0.22834224,-0.26710582,1.001179,1.4704518,-0.59860694,7,32.0,13.894688223658648,19.481683618613182,38.672588172962904,200.0,89.56335427014983,134.09173557420914,258.9670117390576,32.0,-28.931009478573294,40.17032969055483,5.111916441557837,200.0,-169.22315391273295,273.8582626284761,48.91356849424755,0.0,0.483995942214491
17_1,2013,17_1_2013,AggFirm,Chrysler,300C,1.86315941022536e-05,154,5,34.590524534687,3.9,236.0,466.718054,5066.0,1902.0,1488.0,3052.0,4.0,5.0,0.505658604755838,1.49351206001261,1.36365482233503,1.42727645450996,0.985,0.614774759573106,United States,5,E-segment (mid-size luxury sedan),1,0.22834224,-0.26710582,1.001179,1.4704518,-0.59860694,7,23.0,10.794145007802653,15.805076918395997,28.95803345999061,217.0,99.85853871218902,173.48915935619067,285.36555913218024,23.0,-19.640433858130685,33.03720911394227,4.620521772376974,217.0,-178.19030886330532,347.21428380341877,56.57793457322434,115.0,0.614774759573106
17_1,2010,17_1_2010,AggFirm,Chrysler,300C,7.67112509834776e-05,624,2,36.1163310961969,3.25,250.0,447.53786,5015.0,1880.0,1472.83333333333,3050.0,4.33333333333333,5.0,0.558611957433054,1.46137550103211,1.30764713474445,1.3337183789365,0.894,0.541321681222737,United States,5,E-segment (mid-size luxury sedan),1,0.22834224,-0.26710582,1.001179,1.4704518,-0.59860694,7,28.0,12.59738186521335,17.700155440212853,33.29561588585042,214.0,94.37263725704237,160.6099987299619,277.42249362605753,28.0,-24.83263095226323,36.3036322582092,3.9766766374091853,214.0,-183.05756953806645,317.1537321431801,52.59239746108761,56.0,0.541321681222737
17_1,2012,17_1_2012,AggFirm,Chrysler,300C,1.97523084753157e-05,163,4,35.454387790496,3.9,236.0,466.718054,5066.0,1902.0,1488.0,3052.0,4.0,5.0,0.505658604755838,1.49351206001261,1.41259105098855,1.47933363438242,0.961,0.593305252168879,United States,5,E-segment (mid-size luxury sedan),1,0.22834224,-0.26710582,1.001179,1.4704518,-0.59860694,7,23.0,9.984866213141757,15.01181585579173,27.34122110042347,220.0,98.91212939383045,164.2360055935312,287.8811555620664,23.0,-21.153760298948416,32.711050093898926,3.3609093515546644,220.0,-184.49051647799516,344.84678597287814,56.286280108573834,92.0,0.593305252168879
17_1,2014,17_1_2014,AggFirm,Chrysler,300C,5.67116418140968e-06,47,6,29.535,3.9,236.0,466.718054,5066.0,1902.0,1488.0,3052.0,4.0,5.0,0.505658604755838,1.49351206001261,1.27417884615385,1.33474230769231,1.0,0.657664223458021,United States,5,E-segment (mid-size luxury sedan),1,0.22834224,-0.26710582,1.001179,1.4704518,-0.59860694,7,22.0,10.77279285021198,16.320710616766185,28.004690643508223,228.0,109.34621662129996,197.30877816714988,302.9267300955401,22.0,-18.250662428496092,32.00628439380894,4.7105699685223,228.0,-180.34342203763686,366.93056220958454,61.84151605074498,132.0,0.657664223458021
17_10,2011,17_10_2011,AggFirm,Chrysler,Ypsilon,3.42014391477001e-05,280,3,14.719248156079,6.47777777777778,80.2222222222222,218.134901111111,3842.0,1874.0,1520.0,2390.0,5.0,5.0,0.367764267953433,1.11598917724328,1.42840759347719,1.48613902157799,0.934,0.977812542737415,United States,1,A-Segment (Minicars),1,-1.9759277,-0.68911284,0.72203785,0.19781896,0.18859607,5,19.0,8.359832576774405,11.244289975182008,23.204861465448353,211.0,93.74060643433556,149.5307157014621,275.50371314244694,19.0,-17.2676103143224,25.497346053221847,3.3045729455155004,211.0,-178.24732603096663,321.46357142666363,53.415742664878216,57.0,0.977812542737415
17_10,2014,17_10_2014,AggFirm,Chrysler,Ypsilon,0.0001595165754856,1322,6,13.27375,6.455,80.25,218.477842,3842.0,1874.0,1520.0,2390.0,5.0,5.0,0.367314137055601,1.11598917724328,1.27417884615385,1.33474230769231,1.0,1.08851860574911,United States,1,A-Segment (Minicars),1,-1.9759277,-0.68911284,0.72203785,0.19781896,0.18859607,5,22.0,10.911137317912218,15.889856234475095,28.382213526277553,228.0,109.34621662129996,197.30877816714988,302.9267300955401,22.0,-17.931018122285487,31.502405922645934,5.001959236062384,228.0,-180.34342203763686,366.93056220958454,61.84151605074498,132.0,1.08851860574911
17_10,2015,17_10_2015,AggFirm,Chrysler,Ypsilon,1.45510754676024e-05,122,7,13.0172222222222,6.44444444444444,80.2222222222222,218.134901111111,3842.0,1874.0,1520.0,2390.0,5.0,5.0,0.367764267953433,1.11598917724328,1.11033846153846,1.14996923076923,1.0,1.25434928145616,United States,1,A-Segment (Minicars),1,-1.9759277,-0.68911284,0.72203785,0.19781896,0.18859607,5,23.0,11.336482505962094,19.55220047060073,30.152432872047235,227.0,111.13579956296488,230.5150001693237,304.9602508023569,23.0,-18.718346178444314,33.28513134442885,5.631423546613006,227.0,-174.75770584843522,369.2237594642864,64.20912357195662,161.0,1.25434928145616
17_10,2013,17_10_2013,AggFirm,Chrysler,Ypsilon,0.0002109967539891,1744,5,13.6889709275496,6.46363636363636,80.2727272727273,218.75843,3842.0,1874.0,1520.0,2390.0,5.0,5.0,0.366946897876014,1.11598917724328,1.36365482233503,1.42727645450996,0.985,1.01889243369808,United States,1,A-Segment (Minicars),1,-1.9759277,-0.68911284,0.72203785,0.19781896,0.18859607,5,23.0,10.932856714682478,15.400959244271023,29.33555634275994,217.0,99.85853871218902,173.48915935619064,285.3655591321802,23.0,-19.319789255859856,32.53199360306704,4.911911039917058,217.0,-178.19030886330532,347.21428380341877,56.57793457322434,115.0,1.01889243369808
17_10,2012,17_10_2012,AggFirm,Chrysler,Ypsilon,0.0002193354499406,1810,4,14.3526708289976,6.49166666666667,80.5,218.5329575,3842.0,1874.0,1520.0,2390.0,5.0,5.0,0.368365490134366,1.11598917724328,1.41259105098855,1.47933363438242,0.961,0.987574340682814,United States,1,A-Segment (Minicars),1,-1.9759277,-0.68911284,0.72203785,0.19781896,0.18859607,5,23.0,10.12215932776323,14.617546767277794,27.7187439831928,220.0,98.91212939383045,164.2360055935312,287.8811555620664,23.0,-20.836974176533133,32.20150734394582,3.652298619094749,220.0,-184.49051647799513,344.84678597287814,56.286280108573834,92.0,0.987574340682814
17_3,2011,17_3_2011,AggFirm,Chrysler,Delta,2.32081194216537e-05,190,3,21.5667380442541,5.475,130.416666666667,319.486181666667,4520.0,1797.0,1497.0,2700.0,5.0,5.0,0.408207534943517,1.25898207766098,1.42840759347719,1.48613902157799,0.934,0.826444477588098,United States,3,C-segment (compact),1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,3,19.0,8.31938930978432,11.395658040331325,23.06186856503065,211.0,93.74060643433558,149.5307157014621,275.503713142447,19.0,-17.37194386677926,25.66553129353951,3.1840105920325334,211.0,-178.24732603096663,321.46357142666363,53.415742664878216,57.0,0.826444477588098
17_3,2013,17_3_2013,AggFirm,Chrysler,Delta,5.44429697793124e-06,45,5,19.0848440899202,5.45714285714286,125.714285714286,318.882535714286,4520.0,1797.0,1497.0,2700.0,5.0,5.0,0.394233837336655,1.25898207766098,1.36365482233503,1.42727645450996,0.985,0.8602342789631,United States,3,C-segment (compact),1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,3,23.0,10.905569775221837,15.559617399006003,29.192563442342237,217.0,99.85853871218902,173.48915935619064,285.36555913218024,23.0,-19.391516339737453,32.70126030052065,4.791348686434091,217.0,-178.19030886330532,347.2142838034188,56.57793457322434,115.0,0.8602342789631
17_3,2012,17_3_2012,AggFirm,Chrysler,Delta,6.45888369162163e-05,533,4,20.9608047173084,5.475,130.416666666667,319.486181666667,4520.0,1797.0,1497.0,2700.0,5.0,5.0,0.408207534943517,1.25898207766098,1.41259105098855,1.47933363438242,0.961,0.832909296314004,United States,3,C-segment (compact),1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,3,23.0,10.08231728295408,14.772211811646605,27.5757510827751,220.0,98.91212939383045,164.2360055935312,287.8811555620664,23.0,-20.9396742606836,32.371834371331964,3.531736265611782,220.0,-184.49051647799516,344.84678597287814,56.286280108573834,92.0,0.832909296314004
